especie_id,nom_ctf,nom_cat,nom_cas,nom_eng,desc_cat,desc_cas,desc_eng,icona,img1,img2,img3,img4,img5
2256,Dasylirion acrotrichum,Dasilírion cabellut,Cucharilla,Great Desert Spoon,"Palmera de port petit o mitjà, perennifòlia, originària de Mèxic, molt típica del dessert de Chihuahuan. Floreix a l'estiu, amb flors blanques i en forma de campana, agrupades en una tija que s'eleva per sobre del fullatge. Es planta com a ornamental en parcs i jardins.","Palmera de porte pequeño o mediano, perennifolia, originaria de México, muy típica del desierto de Chihuahua. Florece en verano, con flores blancas y en forma de campana, agrupadas en un tallo que se eleva por encima del follaje. Se planta con fines ornamentales en parques y jardines.","A small or medium-sized evergreen palm, native to Mexico; very typical of the Chihuahuan desert. It blossoms in summer, with white, bell-shaped flowers grouped in a flower spike that rises above the foliage. It is cultivated as an ornamental plant in parks and gardens.",palmera.svg,,,,,
2257,Dasylirion glaucophyllum,Dasilírion blau,Sotol azul,Bear grass,"Palmera de port petit, perennifòlia, originària de Mèxic. Floreix a l'estiu, amb flors agrupades en una mena de raïms, de color blanc cremós, amb tons vermellosos cap a l'extrem dels pètals. El fruit és una càpsula el·lipsoide. S'utilitza com a planta ornamental en parcs i jardins.","Palmera de porte pequeño, perennifolia, originaria de México. Florece en verano, con flores agrupadas en una especie de racimos, de color blanco cremoso, con tonos rojizos hacia el extremo de los pétalos. El fruto es una cápsula elipsoide. Se utiliza como planta ornamental en parques y jardines.","A small evergreen palm, native to Mexico. It blossoms in summer with creamy-white flowers that have red petal tips, grouped in a kind of raceme. It bears ellipsoid seed capsules. It is cultivated as an ornamental plant in parks and gardens.",palmera.svg,roy_dasylirion_glaucophyllum_ge.jpg,roy_dasylirion_glaucophyllum_fu.jpg,roy_dasylirion_glaucophyllum_fl.jpg,roy_dasylirion_glaucophyllum_fr.jpg,roy_dasylirion_glaucophyllum_es.jpg
5103,Dioon edule,"Chamal, palma de la Virgen",Sagú de Mèxic,Chestnut dioon,"Una palmera perenne semblant, originària de Mèxic. Té una corona de fulles pinnades. Les fulles són de color verd brillant o blau o blau-verd amb els marges plans. Les flors són de color marró pàl·lid i gris pàl·lid. El fruit és un con.","Una palmera perenne, originaria de México. Tiene una corona de hojas pinnadas. Las hojas son de color verde brillante o azul o verde azulado con márgenes planos. Las flores son de color marrón pálido y gris pálido. El fruto es un cono.","A tree-like evergreen palm, native to Mexico.  It has a crown of pinnate leaves. The leaves are bright green or blue or blue-green with flat margins.  The flowers are pale brown and pale grey. The fruit is a cone.",palmera.svg,roy_dioon_edule_ge.jpg,roy_dioon_edule_fu.jpg,,roy_dioon_edule_fr.jpg,
1323,Diospyros kaki,"Caqui,  caquier","Palo santo,  caqui",Japanese persimmon,"Arbre caducifoli, de capçada arrodonida, originari de la Xina. A la tardor, les fulles agafen vistosos tons vermells, porpres, taronges i grocs. Floreix durant el mes de maig, amb flors de color blanquinós o groguenc, les masculines agrupades i les femenines solitàries. Els fruits són baies globoses, de color groc, taronja o vermell ataronjat 'els caquis', que apareixen a la tardor i romanen a l'arbre fins a l'hivern.","Árbol caducifolio, de copa redondeada, originario de China. En otoño, las hojas adquieren vistosos tonos rojos, púrpuras, naranjas y amarillos. Florece durante el mes de mayo, con flores de color blanquecino o amarillento, las masculinas agrupadas y las femeninas solitarias. Los frutos son bayas globosas, de color amarillo, naranja o rojo anaranjado 'los caquis', que aparecen en otoño y permanecen en el árbol hasta el invierno.","This is a deciduous tree with a round crown. It is native to China. In the autumn, its leaves turn attractive shades of red, purple, orange and yellow. It blossoms in May, with whitish or yellowish flowers; the male flowers form clusters and the female flowers are solitary. It produces yellow, orange or orange-red berries, kakis or persimmons, which appear in the autumn and remain on the tree until winter.",arbre.svg,roy_diospyros_kaki_ge.jpg,roy_diospyros_kaki_fu.jpg,roy_diospyros_kaki_fl.jpg,roy_diospyros_kaki_fr.jpg,roy_diospyros_kaki_es.jpg
2262,Diospyros virginiana,Persimó,Caqui de Virginia,Persimmon,"Arbre caducifoli, originari dels Estats Units. Floreix de maig a juny, amb flors blanques o gris groguenc, poc vistoses. El fruit és una baia ovoïde, de color groc ataronjat, comestible i molt vistosa. Es planta principalment com a arbre ornamental, sobretot en parcs i jardins, i també s'utilitza en horticultura pels seus fruits.","Árbol caducifolio, originario de los Estados Unidos. Florece de mayo a junio, con flores blancas o gris amarillento, poco vistosas. El fruto es una baya ovoide, de color amarillo anaranjado, comestible y muy vistosa. Se planta principalmente como árbol ornamental, sobre todo en parques y jardines, y también se utiliza en horticultura por sus frutos.","A deciduous tree, native to the United States. It blossoms from May to June, with unattractive white or yellowish-grey flowers. It bears an ovoid, yellow-orange berry, which is edible and very attractive. It is mainly planted as an ornamental tree, especially in parks and gardens, and it is also used in horticulture for its fruit.",arbre.svg,,,,,
2271,Dovyalis caffra,Pomera dels cafres,Manzano cafre,Kei-apple,"Arbret o arbust perennifoli, originari del sud d'Àfrica. Presenta tiges espinoses i petites fulles ovalades i brillants, situades a la base de les espines. Les flors són groguenques i poc vistoses, i els fruits són arrodonits i grocs, comestibles però àcids. S'utilitza en horticultura i en jardineria ornamental per la creació de tanques vegetals impenetrables.","Arbolillo o arbusto perennifolio, originario del sur de África. Presenta tallos espinosos y pequeñas hojas ovaladas y brillantes, situadas en la base de las espinas. Las flores son amarillentas y poco vistosas, y los frutos son redondeados y amarillos, comestibles pero ácidos. Se utiliza en horticultura y en jardinería ornamental para la formación de setos vegetales impenetrables.","An evergreen shrub or small tree, native to South Africa. It has spiny branches and small, glossy ovate leaves, located at the base of the spines. It has inconspicuous yellow flowers, and it bears round yellow fruit that are edible but sour. It is used in horticulture and gardening as an ornamental plant, to form impenetrable hedges.",arbust.svg,,roy_dovyalis_caffra_fu.jpg,roy_dovyalis_caffra_fl.jpg,roy_dovyalis_caffra_fr.jpg,roy_dovyalis_caffra_es.jpg
5075,Dracaena concinna 'Kunth',Dracena de Maurici,Dracena de Mauricio,Dragon tree,"Arbust perenne o arbre, originari de Madagascar i Maurici. Té fulles lanceolades de color verd, amb els marges de color vermell fosc. Es cultiva com a planta ornamental en parcs i jardins. A Barcelona trobem la cultivar 'Kunth'.","Un arbusto o árbol perenne, nativo de Madagascar y Mauricio. Tiene lanceoladas, hojas verdes, con márgenes rojo oscuro. Se cultiva como planta ornamental en parques y jardines. En Barcelona encontramos el cultivar 'Kunth'.","A perennial shrub or tree, native to Madagascar and Mauritius. It has lanceolate, green leaves, with dark red margins. It is cultivated as an ornamental plant in parks and gardens. Barcelona has planted the cultivar `Kunth'.",palmera.svg,roy_dracaena_concinna_ge.jpg,roy_dracaena_concinna_fu.jpg,,,
1331,Dracaena draco,Drago,Drago,Canary Islands dragon tree,"Palmera arborescent i perennifòlia, endèmica de les Canàries, Madeira, Cabo Verde i l'Anti-Atlas marroquí.  Presenta una copa en forma de roseta de fulles rígides, en forma de llança i blavoses, de fins a 60 centímetres de llarg. Té una floració poc vistosa, des de juny fins a mitjans d'agost, amb flors petites agrupades en  raïms, de color blanc rosat o verd cremós. Els fruits són baies carnoses de color taronja que surten a l'estiu i poden romandre a la palmera durant un any, abans de caure. S'utilitza com a ornamental, en parcs i jardins.","Palmera arborescente y perennifolia, endémica de Canarias, Madeira, Cabo Verde y el Anti-Atlas marroquí.  Presenta una copa en forma de roseta de hojas rígidas, en forma de lanza y azuladas, de hasta 60 centímetros de largo. Tiene una floración poco vistosa, desde junio hasta mediados de agosto, con flores pequeñas agrupadas en racimos, de color blanco rosado o verde cremoso. Los frutos son bayas carnosas de color naranja que salen en verano y pueden permanecer en la palmera durante un año antes de caer. Se utiliza con fines ornamentales, en parques y jardines.","A tree-like evergreen palm, endemic to the Canary Islands, Madeira, Cape Verde and the Anti-Atlas mountains in Morocco.  It's crown is a rosette of rigid, bluish lanceolate leaves that are up to 60 cm long. It blossoms from June to mid-August with inconspicuous racemes of small pinkish-white or creamy-green flowers. It bears fleshy orange berries that appear in the summer and may remain on the plant for a year before falling. It is cultivated as an ornamental plant in parks and gardens.",palmera.svg,roy_dracaena_draco_ge.jpg,roy_dracaena_draco_fu.jpg,,roy_dracaena_draco_fr.jpg,roy_dracaena_draco_es.jpg
5068,Dypsis decaryi,Palmera triangular,Palmera triangular,Triangle palm,"Palmera originària de la selva de Madagascar. Les fulles estan disposades en tres columnes verticals formant una forma triangular. En climes adequats, floreix tot l'any, amb flors i fruits colorits. És una planta ornamental.","Palmera originaria de la selva tropical de Madagascar. Las hojas están dispuestas en tres columnas verticales que forman una forma triangular. En climas adecuados, florece todo el año, con flores y frutas coloridas. Es una buena planta ornamental.","This is a palm tree, native to the Madagascan rainforest. The leaves are arranged in three vertical columns forming a triangular shape. In suitable climates it blooms all year, with colourfull flowers and fruit. It is a fine ornamental plant.",palmera.svg,roy_dypsis_decaryi_ge.jpg,roy_dypsis_decaryi_fu.jpg,roy_dypsis_decaryi_fl.jpg,,roy_dypsis_decaryi_es.jpg
5073,Dypsis lutescens,Palmera groga,"Palmera amarilla, palmera de frutos de oro",Golden cane palm,"Es tracta d'una palmera, originària de Madagascar. Les fulles es corben cap amunt en diverses tiges que crea un aspecte papallona. Floreix a l'estiu, amb flors grogues. Aquesta planta proporciona fruites a algunes espècies d'aus que s'alimenten de forma oportunista.","Esta es una palmera, originaria de Madagascar. Las hojas se curvan hacia arriba en múltiples tallos, lo que crea un aspecto de mariposa. Florece en verano, con flores amarillas. Esta planta suministra fruta a algunas especies de aves que se alimentan de manera oportunista.","This is a palm tree, native to Madagascar. The leaves curve upwards in multiple stems which creates a butterfly look. It blooms in summer, with yellow flowers. This plant supplies fruit to some bird species which feed on it opportunistically.",palmera.svg,roy_dypsis_lutescens_ge.jpg,roy_dypsis_lutescens_fu.jpg,,roy_dypsis_lutescens_fr.jpg,roy_dypsis_lutescens_es.jpg
5286635,Ekebergia capensis,Cendra del Cap,Ceniza del Cabo,Cape ash,"Arbre originari de Sud-Àfrica, pot assolir fins a quinze metres d'alçada. L'escorça és rugosa i de color variable, entre gris i negre. És perennifoli, les seves fulles són petites i de color verd lluent, de vegades amb una tonalitat rosada. És una espècie dioica, existeixen exemplars mascles i exemplars femelles. Les flors són petites, blanques i perfumades. A la tardor, les flors femenines esdevenen fruits carnosos, de color vermell. Moltes aus s'alimenten dels seus fruits.","Árbol originario de Sudáfrica, puede alcanzar hasta quince metros de altura. La corteza es rugosa y de color variable, entre gris y negro. Es perennifolio, sus hojas son pequeñas y de color verde brillante, a veces con una tonalidad rosada. Es una especie dioica, existen ejemplares masculinos y ejemplares femeninos. Las flores son pequeñas, blancas y perfumadas. En otoño, las flores femeninas se convierten en frutos carnosos de color rojo. Muchas aves se alimentan de sus frutos.","A tree native to South Africa, that can reach a height of up to fifteen meters. The tree bark is rough and of variable colour, between grey and black. It is perennial, its leaves are small and bright green, sometimes pinkish. It is a dioecious species, there are male and female specimens. The flowers are small, white and fraganted. In autumn, the feminine flowers become fleshy red fruits. Many birds feed on their fruits.",arbre.svg,roy_ekebergia_capensis_ge.jpg,roy_ekebergia_capensis_fu.jpg,,,roy_ekebergia_capensis_es.jpg
